timestamp,x,y,z,qx,qy,qz,qw,bag_id
1703165311.1562023,-0.926497519016266,-6.890022277832031,-0.8603919744491577,-0.039845643306697,-0.0359724525162975,-0.5958413450253703,-0.8013060582123385,4
1703165311.199602,-0.9243911504745485,-6.873234272003174,-0.8591157793998718,-0.0400302472593642,-0.0367169757022114,-0.6048294411727553,-0.7945003398931242,4
1703165311.2494671,-0.9220362305641174,-6.851867198944092,-0.8574894666671753,-0.0400187332183029,-0.0372865424159518,-0.6132181673962451,-0.7880175720892627,4
1703165311.2999823,-0.919780433177948,-6.828799724578857,-0.8558224439620972,-0.0399590055227715,-0.0379798952118696,-0.6219651700316101,-0.7811018708880915,4
1703165311.3551276,-0.9179039001464844,-6.806445598602295,-0.8542507886886597,-0.0398629395204581,-0.038684612550973,-0.6304481838603259,-0.7742412636070144,4
1703165311.4020183,-0.916483998298645,-6.785244941711426,-0.8527690768241882,-0.0399983570549529,-0.0395099297317976,-0.6387645300971914,-0.7673454059126225,4
1703165311.449363,-0.9155072569847108,-6.765240669250488,-0.8514069318771362,-0.0402779707355817,-0.0403388881499339,-0.6469393756865559,-0.7604077217930787,4
1703165311.500003,-0.9148861169815063,-6.745851516723633,-0.8500831127166748,-0.0407633203442513,-0.0413251658743256,-0.6553274760253983,-0.7531112013150199,4
1703165311.5500112,-0.9145594835281372,-6.723655700683594,-0.848589301109314,-0.040939348551818,-0.0420900699522862,-0.6632072379668,-0.7461290473235933,4
1703165311.6068227,-0.9146764278411864,-6.698651313781738,-0.8468924760818481,-0.0408354578387944,-0.042675944602343,-0.6719547196516257,-0.7382330823481829,4
1703165311.6538732,-0.914884388446808,-6.681629180908203,-0.8457821607589722,-0.0404058410328673,-0.0428805028344735,-0.6797190658575707,-0.7311023334642018,4
1703165311.699325,-0.915320098400116,-6.65981912612915,-0.8445098400115967,-0.0394748004936318,-0.0429611467308677,-0.68629397761943,-0.7249804523439638,4
1703165311.751795,-0.9159274697303772,-6.640332221984863,-0.8435401916503906,-0.0379213403199178,-0.0427982384001481,-0.6918628564181138,-0.7197611205442768,4
1703165311.8020616,-0.9166649580001832,-6.618770122528076,-0.8426225781440735,-0.0361897357785182,-0.0426044505001317,-0.696667922759233,-0.7152125343002586,4
1703165311.854303,-0.9176145195961,-6.596785068511963,-0.8418928980827332,-0.0340557473573246,-0.0422374704487354,-0.700675657940979,-0.7114139614394718,4
1703165311.8989675,-0.9185887575149536,-6.57818078994751,-0.8414774537086487,-0.0313254801000002,-0.0415932814264594,-0.7038993705405029,-0.7083885864335813,4
